Date,Open,High,Low,Close,Adj Close,Volume
15/01/2018,6.68,6.68,6.51,6.51,6.51,212891
16/01/2018,6.52,6.53,6.51,6.51,6.51,21460
17/01/2018,6.5,6.5,6.48,6.5,6.5,37680
18/01/2018,6.52,6.53,6.51,6.51,6.51,61420
19/01/2018,6.5,6.51,6.48,6.51,6.51,1436119
22/01/2018,6.5,6.51,6.48,6.48,6.48,52000
23/01/2018,6.46,6.46,6.44,6.46,6.46,72501
24/01/2018,6.44,6.46,6.44,6.46,6.46,1024444
25/01/2018,6.43,6.43,6.43,6.43,6.43,3693
26/01/2018,6.43,6.43,6.4,6.4,6.4,41678
29/01/2018,6.38,6.39,6.38,6.38,6.38,22131
30/01/2018,6.38,6.38,6.34,6.34,6.34,25393
31/01/2018,6.32,6.32,6.21,6.21,6.21,101892
01/02/2018,6.2,6.26,6.18,6.26,6.26,190178
02/02/2018,6.32,6.32,6.29,6.29,6.29,94308
05/02/2018,6.25,6.25,6.22,6.24,6.24,80027
07/02/2018,6.19,6.19,6.15,6.15,6.15,86058
08/02/2018,6.15,6.19,6.14,6.19,6.19,90736
09/02/2018,6.18,6.18,6.11,6.12,6.12,144948
12/02/2018,6.13,6.17,6.13,6.15,6.15,44982
13/02/2018,6.15,6.15,6.14,6.14,6.14,18287
14/02/2018,6.14,6.15,6.11,6.11,6.11,108647
15/02/2018,6.11,6.11,6.01,6.01,6.01,148583
16/02/2018,6,6,5.97,5.97,5.97,206243
19/02/2018,5.95,6.06,5.95,6,6,337609
20/02/2018,6,6.01,5.99,6,6,223406
21/02/2018,6.03,6.07,6.01,6.04,6.04,79876
22/02/2018,6.05,6.07,6.04,6.07,6.07,53830
23/02/2018,6.1,6.12,6.1,6.12,6.12,35949
26/02/2018,6.12,6.12,6.07,6.07,6.07,125983
27/02/2018,6.13,6.13,6.07,6.07,6.07,158935
28/02/2018,6.08,6.08,5.99,5.99,5.99,316075
01/03/2018,6,6,5.98,5.98,5.98,101141
02/03/2018,5.99,5.99,5.94,5.94,5.94,176724
05/03/2018,5.95,5.95,5.92,5.92,5.92,177430
06/03/2018,5.92,5.92,5.86,5.88,5.88,195846
07/03/2018,5.88,5.88,5.81,5.81,5.81,229161
08/03/2018,5.84,5.84,5.83,5.84,5.84,186943
09/03/2018,5.85,5.92,5.85,5.9,5.9,159360
12/03/2018,5.95,5.99,5.95,5.97,5.97,26569
13/03/2018,5.99,6,5.99,5.99,5.99,31682
14/03/2018,5.99,5.99,5.95,5.95,5.95,71515
15/03/2018,5.95,5.99,5.91,5.91,5.91,40498
16/03/2018,5.92,5.93,5.89,5.89,5.89,173057
20/03/2018,5.87,5.87,5.84,5.84,5.84,84904
21/03/2018,5.83,5.9,5.82,5.9,5.9,278845
22/03/2018,5.92,5.98,5.92,5.95,5.95,80637
23/03/2018,5.93,5.93,5.86,5.86,5.86,90700
26/03/2018,5.85,5.85,5.82,5.82,5.82,255923
27/03/2018,5.86,5.92,5.86,5.89,5.89,249344
28/03/2018,5.88,5.88,5.86,5.87,5.87,48037
29/03/2018,5.88,5.91,5.85,5.91,5.91,77522
03/04/2018,5.89,5.92,5.88,5.91,5.91,16611
04/04/2018,5.91,5.92,5.89,5.9,5.9,76028
05/04/2018,5.85,5.85,5.7,5.72,5.72,290958
06/04/2018,5.77,5.78,5.67,5.67,5.67,313188
09/04/2018,5.72,5.72,5.69,5.7,5.7,97801
10/04/2018,5.72,5.74,5.72,5.74,5.74,67516
11/04/2018,5.73,5.76,5.73,5.75,5.75,32444
12/04/2018,5.75,5.76,5.75,5.76,5.76,117748
13/04/2018,5.77,5.8,5.76,5.77,5.77,60537
16/04/2018,5.76,5.76,5.75,5.75,5.75,95423
17/04/2018,5.76,5.76,5.75,5.76,5.76,81901
18/04/2018,5.79,5.79,5.74,5.74,5.74,85126
19/04/2018,5.75,5.75,5.73,5.73,5.73,28607
20/04/2018,5.73,5.73,5.72,5.72,5.72,91078
23/04/2018,5.71,5.71,5.7,5.71,5.71,101818
24/04/2018,5.71,5.74,5.71,5.73,5.73,86228
26/04/2018,5.72,5.74,5.72,5.73,5.73,42858
27/04/2018,5.75,5.75,5.71,5.71,5.71,96897
30/04/2018,5.73,5.73,5.71,5.72,5.72,83765
01/05/2018,5.72,5.74,5.72,5.74,5.74,17375
02/05/2018,5.75,5.76,5.75,5.76,5.76,90085
03/05/2018,5.76,5.79,5.75,5.76,5.76,111477
04/05/2018,5.77,5.78,5.77,5.78,5.78,16488
07/05/2018,5.78,5.78,5.77,5.78,5.78,64681
08/05/2018,5.78,5.78,5.75,5.75,5.75,71942
09/05/2018,5.76,5.76,5.74,5.74,5.74,225912
10/05/2018,5.74,5.75,5.74,5.74,5.74,112628
11/05/2018,5.74,5.75,5.74,5.74,5.74,31100
14/05/2018,5.74,5.76,5.74,5.76,5.76,80389
15/05/2018,5.76,5.76,5.75,5.75,5.75,113315
16/05/2018,5.77,5.77,5.75,5.76,5.76,7415
17/05/2018,5.77,5.78,5.77,5.78,5.78,125529
18/05/2018,5.78,5.79,5.73,5.79,5.79,284123
21/05/2018,5.79,5.79,5.77,5.77,5.77,34300
22/05/2018,5.78,5.78,5.75,5.75,5.75,116502
23/05/2018,5.68,5.68,5.34,5.35,5.35,1603433
24/05/2018,5.4,5.54,5.35,5.35,5.35,1870679
25/05/2018,5.36,5.42,5.34,5.35,5.35,1316232
28/05/2018,5.38,5.38,5.22,5.22,5.22,758716
29/05/2018,5.24,5.24,5.22,5.22,5.22,599023
30/05/2018,5.21,5.21,5.14,5.14,5.14,783593
31/05/2018,5.22,5.22,5.15,5.17,5.17,244826
01/06/2018,5.21,5.23,5.2,5.22,5.22,408196
05/06/2018,5.24,5.27,5.2,5.2,5.2,548880
06/06/2018,5.2,5.21,5.16,5.16,5.16,725358
07/06/2018,5.16,5.17,5.15,5.15,5.15,990877
08/06/2018,5.17,5.17,5.14,5.15,5.15,613094
11/06/2018,5.15,5.18,5.15,5.17,5.17,625519
12/06/2018,5.16,5.17,5.14,5.15,5.15,838200
13/06/2018,5.15,5.15,5.09,5.09,5.09,1387350
14/06/2018,5.1,5.1,5.01,5.01,5.01,784618
15/06/2018,5.07,5.07,5.01,5.01,5.01,822620
18/06/2018,5.02,5.05,5.02,5.03,5.03,718887
19/06/2018,5.05,5.05,5.01,5.01,5.01,977895
20/06/2018,5.05,5.07,5.04,5.06,5.06,506421
21/06/2018,5.08,5.1,5.07,5.08,5.08,643260
22/06/2018,5.09,5.17,5.09,5.17,5.17,675505
25/06/2018,5.17,5.18,5.15,5.17,5.17,589224
26/06/2018,5.17,5.19,5.16,5.19,5.19,782902
27/06/2018,5.19,5.23,5.19,5.22,5.22,873443
28/06/2018,5.23,5.38,5.23,5.37,5.37,528185
29/06/2018,5.45,5.53,5.43,5.44,5.44,912176
02/07/2018,5.45,5.46,5.3,5.3,5.3,409223
03/07/2018,5.32,5.32,5.24,5.24,5.24,543014
04/07/2018,5.34,5.34,5.23,5.23,5.23,313791
05/07/2018,5.24,5.27,5.22,5.24,5.24,106404
06/07/2018,5.23,5.25,5.23,5.25,5.25,208076
09/07/2018,5.24,5.27,5.24,5.25,5.25,199483
10/07/2018,5.28,5.29,5.26,5.28,5.28,176413
11/07/2018,5.29,5.33,5.29,5.32,5.32,489443
12/07/2018,5.32,5.35,5.32,5.33,5.33,166769
13/07/2018,5.35,5.37,5.34,5.34,5.34,306971
16/07/2018,5.34,5.35,5.33,5.33,5.33,202775
17/07/2018,5.32,5.33,5.26,5.26,5.26,313218
18/07/2018,5.26,5.26,5.25,5.26,5.26,193031
19/07/2018,5.3,5.3,5.25,5.25,5.25,323266
20/07/2018,5.24,5.25,5.22,5.22,5.22,340588
23/07/2018,5.22,5.22,5.19,5.19,5.19,701835
24/07/2018,5.21,5.21,5.19,5.19,5.19,768316
25/07/2018,5.2,5.21,5.18,5.18,5.18,478220
26/07/2018,5.18,5.19,5.16,5.16,5.16,204991
27/07/2018,5.17,5.18,5.16,5.16,5.16,148211
30/07/2018,5.16,5.17,5.15,5.15,5.15,438772
31/07/2018,5.15,5.15,5.12,5.12,5.12,383643
01/08/2018,5.15,5.15,5.1,5.1,5.1,333957
02/08/2018,5.11,5.12,5.1,5.1,5.1,162077
03/08/2018,5.1,5.12,5.1,5.1,5.1,473295
06/08/2018,5.12,5.12,5.11,5.11,5.11,613704
07/08/2018,5.11,5.14,5.11,5.12,5.12,206702
08/08/2018,5.13,5.14,5.11,5.11,5.11,395667
09/08/2018,5.11,5.11,5.11,5.11,5.11,100953
10/08/2018,5.05,5.05,4.95,4.99,4.99,753057
13/08/2018,4.99,5.01,4.97,4.97,4.97,436146
14/08/2018,4.97,4.97,4.8,4.8,4.8,717993
15/08/2018,4.81,4.86,4.81,4.85,4.85,966006
16/08/2018,4.86,4.9,4.86,4.88,4.88,655236
17/08/2018,4.9,5,4.9,4.98,4.98,598944
20/08/2018,5,5.01,4.99,5,5,481109
21/08/2018,5,5.01,4.96,4.96,4.96,379487
22/08/2018,5,5,4.95,4.95,4.95,173430
23/08/2018,4.94,4.94,4.91,4.91,4.91,248043
24/08/2018,4.94,4.94,4.92,4.94,4.94,96077
27/08/2018,4.95,4.97,4.94,4.94,4.94,246449
28/08/2018,4.94,4.94,4.94,4.94,4.94,17329
29/08/2018,4.94,4.98,4.94,4.98,4.98,203221
30/08/2018,4.99,5.05,4.99,5.04,5.04,663800
31/08/2018,5.05,5.05,5.03,5.03,5.03,68244
03/09/2018,5.03,5.03,4.99,4.99,4.99,239223
04/09/2018,4.99,5.01,4.99,5.01,5.01,128232
05/09/2018,5,5,4.99,4.99,4.99,312264
06/09/2018,5,5,4.98,4.99,4.99,359866
07/09/2018,4.99,4.99,4.97,4.98,4.98,185078
10/09/2018,4.99,5.01,4.99,5.01,5.01,148727
11/09/2018,5.01,5.02,5.01,5.02,5.02,143973
12/09/2018,5.02,5.03,4.97,4.97,4.97,190854
13/09/2018,4.96,5.01,4.93,5.01,5.01,489492
14/09/2018,5,5,4.97,4.99,4.99,174393
17/09/2018,4.99,4.99,4.95,4.98,4.98,83385
18/09/2018,4.98,4.99,4.97,4.97,4.97,162733
19/09/2018,4.98,4.98,4.96,4.97,4.97,110477
20/09/2018,4.96,4.97,4.96,4.96,4.96,132100
21/09/2018,4.96,4.96,4.93,4.93,4.93,272584
24/09/2018,4.94,4.94,4.92,4.92,4.92,150109
25/09/2018,4.92,4.94,4.92,4.93,4.93,168661
26/09/2018,4.92,4.93,4.92,4.92,4.92,54111
27/09/2018,4.93,4.94,4.91,4.91,4.91,314313
28/09/2018,4.91,4.92,4.9,4.9,4.9,375219
01/10/2018,4.9,4.9,4.88,4.88,4.88,374301
02/10/2018,4.89,4.89,4.84,4.85,4.85,310159
03/10/2018,4.85,4.86,4.81,4.81,4.81,439892
04/10/2018,4.82,4.84,4.8,4.8,4.8,384568
05/10/2018,4.82,4.82,4.79,4.79,4.79,413687
08/10/2018,4.79,4.8,4.75,4.75,4.75,259209
09/10/2018,4.76,4.77,4.7,4.7,4.7,353876
10/10/2018,4.73,4.73,4.61,4.63,4.63,426315
11/10/2018,4.62,4.62,4.5,4.56,4.56,355556
12/10/2018,4.57,4.61,4.55,4.55,4.55,466729
15/10/2018,4.6,4.6,4.55,4.57,4.57,570787
16/10/2018,4.59,4.63,4.59,4.63,4.63,308038
17/10/2018,4.65,4.69,4.65,4.68,4.68,252637
18/10/2018,4.7,4.8,4.7,4.8,4.8,401249
19/10/2018,4.85,4.92,4.85,4.92,4.92,274520
23/10/2018,4.95,5.01,4.95,4.96,4.96,527101
24/10/2018,4.97,4.97,4.9,4.92,4.92,281679
25/10/2018,4.86,4.88,4.82,4.82,4.82,339376
26/10/2018,4.86,4.87,4.84,4.84,4.84,205597
29/10/2018,4.86,4.9,4.85,4.9,4.9,405027
30/10/2018,4.89,4.91,4.87,4.87,4.87,159172
31/10/2018,4.9,4.91,4.87,4.87,4.87,181370
01/11/2018,4.87,4.88,4.86,4.87,4.87,268260
02/11/2018,4.87,4.89,4.87,4.88,4.88,477562
05/11/2018,4.89,4.89,4.87,4.87,4.87,505122
06/11/2018,4.89,4.89,4.87,4.87,4.87,174287
07/11/2018,4.87,4.89,4.86,4.86,4.86,277364
08/11/2018,4.87,4.89,4.84,4.86,4.86,346717
09/11/2018,4.87,4.88,4.84,4.84,4.84,479666
12/11/2018,4.84,4.84,4.81,4.81,4.81,132645
13/11/2018,4.81,4.83,4.81,4.82,4.82,333030
14/11/2018,4.82,4.85,4.82,4.85,4.85,722625
15/11/2018,4.85,4.86,4.84,4.85,4.85,154413
16/11/2018,4.84,4.85,4.84,4.84,4.84,946063
19/11/2018,4.84,4.85,4.84,4.85,4.85,1102625
20/11/2018,4.83,4.84,4.81,4.81,4.81,902640
21/11/2018,4.82,4.82,4.8,4.81,4.81,811985
22/11/2018,4.81,4.82,4.79,4.8,4.8,1396765
23/11/2018,4.78,4.79,4.76,4.77,4.77,585585
26/11/2018,4.75,4.75,4.64,4.64,4.64,865274
27/11/2018,4.64,4.67,4.63,4.66,4.66,1244373
28/11/2018,4.68,4.75,4.68,4.75,4.75,1059607
29/11/2018,4.75,4.75,4.72,4.72,4.72,926217
30/11/2018,4.72,4.73,4.7,4.7,4.7,1404611
03/12/2018,4.72,4.72,4.7,4.72,4.72,454724
04/12/2018,4.72,4.73,4.71,4.71,4.71,362293
05/12/2018,4.7,4.71,4.68,4.71,4.71,752880
06/12/2018,4.72,4.72,4.68,4.68,4.68,299524
07/12/2018,4.69,4.7,4.67,4.7,4.7,133071
10/12/2018,4.68,4.69,4.67,4.67,4.67,186345
11/12/2018,4.67,4.69,4.66,4.67,4.67,229152
12/12/2018,4.65,4.67,4.6,4.6,4.6,386417
13/12/2018,4.6,4.65,4.6,4.64,4.64,420951
14/12/2018,4.63,4.64,4.61,4.61,4.61,284771
17/12/2018,4.61,4.62,4.6,4.6,4.6,290448
18/12/2018,4.62,4.62,4.55,4.55,4.55,176057
19/12/2018,4.57,4.58,4.55,4.55,4.55,152330
20/12/2018,4.54,4.55,4.5,4.51,4.51,428094
21/12/2018,4.53,4.57,4.52,4.57,4.57,751105
24/12/2018,4.57,4.58,4.56,4.58,4.58,232829
27/12/2018,4.58,4.63,4.58,4.62,4.62,141149
28/12/2018,4.62,4.65,4.62,4.64,4.64,166544
31/12/2018,4.65,4.67,4.64,4.67,4.67,96268
03/01/2019,4.67,4.67,4.62,4.64,4.64,268453
04/01/2019,4.64,4.66,4.61,4.66,4.66,215951
07/01/2019,4.66,4.68,4.65,4.66,4.66,709832
08/01/2019,4.67,4.71,4.67,4.71,4.71,734716
09/01/2019,4.71,4.78,4.71,4.78,4.78,507879
10/01/2019,4.8,4.85,4.8,4.83,4.83,460567
11/01/2019,4.8,4.8,4.71,4.71,4.71,282634
14/01/2019,4.7,4.7,4.7,4.7,4.7,64121
15/01/2019,4.68,4.7,4.68,4.7,4.7,151593
16/01/2019,4.7,4.71,4.7,4.71,4.71,95019
17/01/2019,4.72,4.72,4.68,4.69,4.69,1503857
18/01/2019,4.68,4.68,4.68,4.68,4.68,66361
21/01/2019,4.68,4.71,4.68,4.71,4.71,303054
22/01/2019,4.71,4.71,4.71,4.71,4.71,100278
23/01/2019,4.7,4.72,4.7,4.72,4.72,162772
24/01/2019,4.72,4.73,4.72,4.73,4.73,345395
25/01/2019,4.73,4.77,4.73,4.77,4.77,230845
28/01/2019,4.8,4.85,4.8,4.85,4.85,23583
29/01/2019,4.84,4.85,4.83,4.83,4.83,89836
30/01/2019,4.8,4.8,4.74,4.74,4.74,124709
31/01/2019,4.75,4.75,4.74,4.74,4.74,25000
01/02/2019,4.74,4.76,4.74,4.75,4.75,53153
04/02/2019,4.76,4.76,4.74,4.74,4.74,49524
05/02/2019,4.73,4.73,4.73,4.73,4.73,30221
07/02/2019,4.72,4.72,4.69,4.69,4.69,58724
08/02/2019,4.69,4.69,4.68,4.69,4.69,75653
11/02/2019,4.7,4.7,4.68,4.68,4.68,30560
12/02/2019,4.69,4.69,4.69,4.69,4.69,2033
13/02/2019,4.73,4.75,4.71,4.71,4.71,132628
14/02/2019,4.72,4.72,4.67,4.67,4.67,57381
15/02/2019,4.67,4.67,4.65,4.65,4.65,75523
18/02/2019,4.65,4.65,4.61,4.61,4.61,60554
19/02/2019,4.61,4.64,4.61,4.64,4.64,14310
20/02/2019,4.62,4.64,4.62,4.63,4.63,54917
21/02/2019,4.6,4.6,4.58,4.58,4.58,138189
22/02/2019,4.58,4.6,4.58,4.59,4.59,86075
25/02/2019,4.59,4.59,4.54,4.54,4.54,91983
26/02/2019,4.55,4.55,4.53,4.53,4.53,104374
27/02/2019,4.53,4.53,4.51,4.51,4.51,177501
28/02/2019,4.5,4.5,4.2,4.2,4.2,366412
01/03/2019,4.21,4.29,4.2,4.2,4.2,420884
04/03/2019,4.24,4.31,4.24,4.25,4.25,201415
05/03/2019,4.29,4.3,4.27,4.3,4.3,128641
06/03/2019,4.35,4.41,4.35,4.41,4.41,92499
07/03/2019,4.43,4.53,4.43,4.53,4.53,285538
08/03/2019,4.51,4.59,4.5,4.5,4.5,339814
11/03/2019,4.5,4.5,4.43,4.43,4.43,36591
12/03/2019,4.42,4.42,4.35,4.36,4.36,34170
13/03/2019,4.36,4.38,4.36,4.38,4.38,52810
14/03/2019,4.39,4.4,4.37,4.37,4.37,101997
15/03/2019,4.37,4.38,4.29,4.29,4.29,226290
18/03/2019,4.33,4.35,4.33,4.35,4.35,86219
19/03/2019,4.37,4.38,4.36,4.38,4.38,24545
20/03/2019,4.37,4.37,4.27,4.27,4.27,482463
21/03/2019,4.28,4.28,4.2,4.2,4.2,315613
22/03/2019,4.26,4.27,4.23,4.23,4.23,73036
25/03/2019,4.25,4.26,4.22,4.22,4.22,171482
26/03/2019,4.22,4.24,4.22,4.22,4.22,111892
27/03/2019,4.23,4.24,4.22,4.23,4.23,114607
28/03/2019,4.22,4.24,4.22,4.23,4.23,21278
29/03/2019,4.24,4.26,4.24,4.25,4.25,100500
01/04/2019,4.27,4.32,4.27,4.32,4.32,114515
02/04/2019,4.38,4.44,4.37,4.44,4.44,51197
03/04/2019,4.48,4.48,4.35,4.35,4.35,170985
04/04/2019,4.36,4.36,4.34,4.35,4.35,114679
05/04/2019,4.34,4.34,4.33,4.34,4.34,45018
08/04/2019,4.33,4.33,4.32,4.32,4.32,56159
09/04/2019,4.33,4.34,4.32,4.33,4.33,36701
10/04/2019,4.34,4.34,4.3,4.3,4.3,80271
11/04/2019,4.31,4.31,4.27,4.28,4.28,101065
12/04/2019,4.27,4.27,4.25,4.27,4.27,95043
15/04/2019,4.27,4.27,4.26,4.26,4.26,92439
16/04/2019,4.27,4.27,4.26,4.26,4.26,38939
17/04/2019,4.28,4.31,4.27,4.3,4.3,106920
18/04/2019,4.32,4.33,4.32,4.33,4.33,53237
23/04/2019,4.33,4.33,4.32,4.32,4.32,11206
24/04/2019,4.32,4.32,4.31,4.32,4.32,14023
26/04/2019,4.33,4.33,4.27,4.27,4.27,75699
29/04/2019,4.29,4.29,4.27,4.27,4.27,68998
30/04/2019,4.27,4.27,4.27,4.27,4.27,39664
01/05/2019,4.27,4.28,4.26,4.26,4.26,98014
02/05/2019,4.27,4.29,4.27,4.29,4.29,68166
03/05/2019,4.3,4.3,4.29,4.29,4.29,98521
06/05/2019,4.29,4.29,4.25,4.25,4.25,99423
07/05/2019,4.26,4.28,4.26,4.28,4.28,61179
08/05/2019,4.26,4.27,4.26,4.27,4.27,65991
09/05/2019,4.28,4.3,4.28,4.29,4.29,188747
10/05/2019,4.3,4.3,4.28,4.28,4.28,30649
13/05/2019,4.28,4.32,4.28,4.3,4.3,31431
14/05/2019,4.26,4.26,4.25,4.25,4.25,172282
15/05/2019,4.25,4.26,4.23,4.23,4.23,157345
16/05/2019,4.25,4.25,4.24,4.25,4.25,86471
17/05/2019,4.25,4.25,4.24,4.24,4.24,138496
20/05/2019,4.24,4.24,4.2,4.21,4.21,164739
21/05/2019,4.21,4.22,4.21,4.22,4.22,59552
22/05/2019,4.23,4.23,4.21,4.21,4.21,58754
23/05/2019,4.21,4.22,4.2,4.22,4.22,41568
24/05/2019,4.22,4.22,4.2,4.2,4.2,244277
27/05/2019,4.21,4.22,4.21,4.21,4.21,190900
28/05/2019,4.22,4.22,4.19,4.19,4.19,86039
29/05/2019,4.19,4.19,4.05,4.05,4.05,161412
30/05/2019,4.04,4.04,3.95,3.95,3.95,437841
31/05/2019,3.95,4,3.95,4,4,333976
04/06/2019,4,4.01,3.99,3.99,3.99,217051
05/06/2019,4,4.02,4,4.01,4.01,213210
06/06/2019,4,4.02,4,4,4,213269
07/06/2019,4,4,3.98,3.99,3.99,390875
10/06/2019,4,4,3.97,3.97,3.97,412665
11/06/2019,3.98,3.98,3.93,3.94,3.94,242832
12/06/2019,3.95,3.95,3.92,3.92,3.92,264047
13/06/2019,3.95,3.95,3.89,3.89,3.89,602859
14/06/2019,3.9,3.92,3.9,3.9,3.9,270162
17/06/2019,3.9,3.93,3.9,3.93,3.93,100397
18/06/2019,3.93,3.94,3.91,3.91,3.91,290256
19/06/2019,3.92,3.92,3.9,3.9,3.9,313724
20/06/2019,3.91,3.91,3.9,3.9,3.9,36807
21/06/2019,3.9,3.91,3.9,3.91,3.91,370584
24/06/2019,3.91,3.92,3.91,3.92,3.92,113273
25/06/2019,3.91,3.91,3.9,3.9,3.9,216577
26/06/2019,3.92,3.92,3.89,3.89,3.89,370746
27/06/2019,3.88,3.88,3.84,3.84,3.84,274462
28/06/2019,3.84,3.88,3.84,3.85,3.85,206218
01/07/2019,3.86,3.86,3.82,3.82,3.82,158843
02/07/2019,3.82,3.82,3.77,3.77,3.77,473194
03/07/2019,3.78,3.78,3.75,3.75,3.75,185024
04/07/2019,3.73,3.73,3.45,3.51,3.51,528520
05/07/2019,3.62,3.73,3.6,3.69,3.69,641286
08/07/2019,3.7,3.73,3.69,3.73,3.73,260999
09/07/2019,3.75,3.8,3.73,3.8,3.8,344777
10/07/2019,3.85,3.92,3.84,3.9,3.9,359676
11/07/2019,3.93,3.99,3.9,3.95,3.95,313716
12/07/2019,3.96,4,3.92,3.92,3.92,265694
15/07/2019,3.89,3.92,3.84,3.84,3.84,132825
16/07/2019,3.84,3.9,3.82,3.9,3.9,132137
17/07/2019,3.91,3.93,3.91,3.93,3.93,719996
18/07/2019,3.93,3.93,3.84,3.86,3.86,25596
19/07/2019,3.84,3.85,3.83,3.83,3.83,214850
22/07/2019,3.83,3.83,3.81,3.81,3.81,266990
23/07/2019,3.82,3.84,3.81,3.83,3.83,142857
24/07/2019,3.84,3.84,3.82,3.82,3.82,22064
25/07/2019,3.83,3.83,3.79,3.79,3.79,417820
26/07/2019,3.81,3.82,3.79,3.79,3.79,161750
29/07/2019,3.81,3.81,3.77,3.77,3.77,146249
30/07/2019,3.79,3.79,3.76,3.76,3.76,134872
31/07/2019,3.77,3.77,3.76,3.76,3.76,173898
01/08/2019,3.76,3.77,3.76,3.77,3.77,391912
02/08/2019,3.75,3.78,3.75,3.75,3.75,237967
05/08/2019,3.75,3.75,3.74,3.74,3.74,128842
06/08/2019,3.73,3.74,3.72,3.74,3.74,98057
07/08/2019,3.74,3.79,3.74,3.79,3.79,250602
08/08/2019,3.79,3.79,3.75,3.75,3.75,68001
09/08/2019,3.76,3.76,3.76,3.76,3.76,5100
12/08/2019,3.73,3.73,3.56,3.57,3.57,647485
13/08/2019,3.56,3.63,3.56,3.59,3.59,363150
14/08/2019,3.59,3.59,3.53,3.53,3.53,622575
15/08/2019,3.51,3.51,3.49,3.5,3.5,203628
16/08/2019,3.51,3.56,3.51,3.54,3.54,92745
19/08/2019,3.54,3.54,3.5,3.5,3.5,248398
20/08/2019,3.5,3.52,3.45,3.45,3.45,188756
21/08/2019,3.45,3.47,3.43,3.44,3.44,146092
22/08/2019,3.45,3.45,3.41,3.43,3.43,206182
23/08/2019,3.41,3.41,3.35,3.35,3.35,320776
26/08/2019,3.32,3.32,3.22,3.23,3.23,251119
27/08/2019,3.23,3.23,3.15,3.17,3.17,206504
28/08/2019,3.17,3.18,3.16,3.17,3.17,315065
29/08/2019,3.2,3.25,3.19,3.24,3.24,192540
30/08/2019,3.27,3.37,3.27,3.33,3.33,125533
02/09/2019,3.31,3.34,3.31,3.33,3.33,206446
03/09/2019,3.33,3.35,3.3,3.3,3.3,193368
04/09/2019,3.29,3.29,3.25,3.26,3.26,58873
05/09/2019,3.26,3.26,3.23,3.23,3.23,152881
06/09/2019,3.21,3.23,3.18,3.19,3.19,78855
09/09/2019,3.18,3.26,3.18,3.26,3.26,37114
10/09/2019,3.3,3.32,3.3,3.32,3.32,13012
11/09/2019,3.28,3.28,3.22,3.22,3.22,218268
12/09/2019,3.24,3.24,3.18,3.18,3.18,174949
13/09/2019,3.19,3.19,3.16,3.18,3.18,88924
16/09/2019,3.18,3.2,3.18,3.18,3.18,38433
17/09/2019,3.2,3.2,3.2,3.2,3.2,171591
18/09/2019,3.23,3.23,3.2,3.2,3.2,159076
19/09/2019,3.19,3.19,3.18,3.18,3.18,30423
20/09/2019,3.18,3.18,3.16,3.17,3.17,204108
23/09/2019,3.17,3.19,3.16,3.19,3.19,151930
24/09/2019,3.18,3.21,3.18,3.21,3.21,183418
25/09/2019,3.23,3.25,3.22,3.22,3.22,275218
26/09/2019,3.24,3.5,3.24,3.5,3.5,293153
27/09/2019,3.54,3.59,3.46,3.5,3.5,662396
30/09/2019,3.5,3.5,3.48,3.5,3.5,161505
01/10/2019,3.48,3.5,3.48,3.5,3.5,222911
02/10/2019,3.5,3.58,3.49,3.56,3.56,71404
03/10/2019,3.57,3.69,3.57,3.66,3.66,347177
04/10/2019,3.69,3.8,3.69,3.78,3.78,539079
07/10/2019,3.8,4.03,3.8,4,4,435575
08/10/2019,4.05,4.18,4.05,4.05,4.05,406883
09/10/2019,4.05,4.05,3.91,3.94,3.94,352401
10/10/2019,3.98,4,3.93,3.95,3.95,289480
11/10/2019,3.97,4,3.93,3.99,3.99,45027
14/10/2019,4,4.03,4,4.03,4.03,169759
15/10/2019,4.02,4.03,4.01,4.01,4.01,179203
16/10/2019,4.02,4.03,4.02,4.02,4.02,325292
17/10/2019,4.03,4.04,4.02,4.04,4.04,146207
18/10/2019,4.04,4.05,4.02,4.02,4.02,221115
21/10/2019,4.02,4.02,4,4,4,168587
22/10/2019,3.99,4.05,3.99,4.05,4.05,225355
23/10/2019,4.04,4.05,4.01,4.04,4.04,178830
24/10/2019,4.04,4.1,4.04,4.1,4.1,271075
25/10/2019,4.1,4.16,4.1,4.16,4.16,117099
29/10/2019,4.17,4.3,4.17,4.27,4.27,297702
30/10/2019,4.3,4.3,4.25,4.25,4.25,236635
31/10/2019,4.24,4.24,4.16,4.16,4.16,142914
01/11/2019,4.17,4.17,4.1,4.1,4.1,252877
04/11/2019,4.14,4.15,4.1,4.1,4.1,118301
05/11/2019,4.1,4.1,4.05,4.05,4.05,67524
06/11/2019,4.15,4.2,4.12,4.19,4.19,187748
07/11/2019,4.17,4.2,4.17,4.2,4.2,144466
08/11/2019,4.2,4.2,4.19,4.19,4.19,14045
11/11/2019,4.19,4.2,4.15,4.16,4.16,172970
12/11/2019,4.15,4.16,4.05,4.05,4.05,69400
13/11/2019,4.06,4.06,4.01,4.01,4.01,188073
14/11/2019,4.01,4.03,4,4,4,202952
15/11/2019,4,4.03,4,4.01,4.01,90988
18/11/2019,4.04,4.04,4.01,4.01,4.01,26617
19/11/2019,4.04,4.04,4.01,4.01,4.01,60765
20/11/2019,4.02,4.02,4,4,4,315971
21/11/2019,4.01,4.01,4,4,4,116820
22/11/2019,4.02,4.04,4,4,4,221999
25/11/2019,4.01,4.01,3.99,4,4,123344
